"age_group","date","J12_18","A10_B99_nopneumo","A17","A18","A19","A39","A41","B20_24","B34","B96","B97","B99","C00_D48","D50_89","E00_99","E10_14","E40_46","G00_99_SY","H00_99_SY","I00_99","I60_64","cJ20_J22","K00_99","K35","K80","L00_99","M00_99","N00_99","N39","P00_99","P05_07","Q00_99","S00_T99","U00_99","V00_Y99","Z00_99","ach_noj"
"92_6",2004-10-01,45,22,0,0,0,0,4,0,3,0,0,0,0,0,4,0,3,7,3,0,0,25,10,0,0,5,1,21,14,238,36,24,30,0,0,17,445
"92_6",2004-11-01,42,13,0,0,0,0,4,0,1,0,0,0,11,3,5,0,4,5,1,0,0,21,21,0,0,5,2,29,18,208,28,30,20,0,0,10,424
"92_6",2004-12-01,31,27,0,0,0,0,1,0,5,0,0,0,14,1,7,0,2,5,2,0,0,19,21,3,0,5,3,23,16,203,28,21,26,0,0,25,477
"92_6",2005-01-01,28,22,0,0,0,0,3,1,4,0,0,0,5,1,14,0,11,7,1,4,0,12,15,0,0,4,1,27,18,189,23,25,20,0,0,15,463
"92_6",2005-02-01,15,18,0,0,0,0,2,0,1,0,0,0,8,8,12,0,7,3,0,0,0,9,13,0,0,5,4,22,13,196,36,18,20,0,0,18,425
"92_6",2005-03-01,16,11,0,0,0,0,0,1,0,0,0,0,6,3,10,0,6,4,2,1,0,8,9,0,0,6,2,19,10,194,36,33,18,0,0,17,390
"92_6",2005-04-01,34,10,0,0,0,0,1,1,5,0,0,0,22,0,5,0,3,6,0,0,0,20,10,0,1,4,2,12,7,218,36,24,28,0,0,14,401
"92_6",2005-05-01,43,14,0,0,0,1,0,1,3,0,0,0,9,1,6,0,4,3,1,1,0,31,7,0,0,3,1,18,12,182,33,20,17,0,0,18,352
"92_6",2005-06-01,157,20,0,0,0,1,1,0,2,0,0,0,20,0,2,0,2,5,1,2,0,110,10,2,0,1,0,10,5,222,32,21,16,0,0,13,384
"92_6",2005-07-01,292,13,0,0,0,0,1,1,1,0,0,0,11,1,6,0,5,3,2,0,0,183,8,0,0,2,0,25,13,197,22,26,17,0,0,12,353
"92_6",2005-08-01,159,14,0,0,0,0,1,0,0,0,0,0,9,3,10,0,8,3,0,0,0,113,21,0,0,2,2,28,13,212,32,26,10,0,0,22,392
"92_6",2005-09-01,90,10,0,0,0,0,1,0,1,0,0,0,7,3,6,0,3,5,2,1,0,50,15,0,0,5,0,17,10,203,29,22,19,0,0,9,361
"92_6",2005-10-01,79,18,0,0,0,0,3,0,3,0,0,0,11,1,4,0,1,9,2,1,0,49,11,0,0,3,2,16,7,205,40,33,22,0,0,8,379
"92_6",2005-11-01,77,23,0,0,0,0,2,0,3,0,0,0,11,3,4,0,3,7,1,1,0,38,15,1,0,9,0,23,12,201,41,37,20,0,0,15,445
"92_6",2005-12-01,57,26,0,0,0,0,1,1,6,0,0,2,8,1,4,0,3,5,3,2,0,20,8,1,0,1,3,27,16,197,42,27,23,0,0,12,446
"92_6",2006-01-01,37,27,0,0,0,0,1,1,6,0,0,0,6,2,7,0,5,7,4,2,0,26,13,0,0,5,3,23,11,213,30,23,19,0,0,12,449
"92_6",2006-02-01,31,10,0,0,0,0,1,0,5,0,0,0,1,2,5,0,4,4,0,2,0,16,8,0,0,4,2,19,10,173,44,35,18,0,0,8,328
"92_6",2006-03-01,27,20,0,0,0,0,2,0,5,0,0,1,6,0,7,0,2,2,3,1,0,21,15,0,0,4,0,22,10,183,39,32,21,0,0,12,380
"92_6",2006-04-01,33,12,0,0,0,0,0,0,0,0,0,2,9,2,5,0,3,5,0,0,0,21,14,0,0,4,1,24,12,182,48,28,20,0,0,7,394
"92_6",2006-05-01,37,17,0,0,0,0,0,1,4,0,0,1,4,0,5,0,4,9,1,1,0,37,14,0,0,0,0,20,13,173,29,21,26,0,0,7,357
"92_6",2006-06-01,53,23,0,0,0,0,1,0,5,0,0,0,4,1,4,0,1,5,1,2,0,41,12,1,0,3,0,23,10,179,19,36,20,0,0,8,344
"92_6",2006-07-01,140,16,0,0,0,0,2,0,1,0,0,0,4,1,8,0,5,3,0,0,0,57,15,3,0,1,2,20,7,194,28,22,17,0,0,6,340
"92_6",2006-08-01,141,15,0,0,0,0,0,0,0,0,0,0,6,7,8,0,5,6,0,2,1,64,13,0,0,3,2,22,10,187,32,35,22,0,0,7,366
"92_6",2006-09-01,154,15,0,0,0,0,2,0,2,0,0,0,8,3,5,0,3,2,0,2,0,61,10,0,0,3,0,14,11,187,23,22,14,0,0,10,331
"92_6",2006-10-01,77,22,0,0,0,0,2,0,2,0,0,0,2,2,6,0,3,8,0,2,2,38,14,0,0,6,0,21,10,196,31,27,22,0,0,6,377
"92_6",2006-11-01,66,25,0,0,0,1,1,0,1,0,0,0,5,4,4,0,2,6,3,3,0,30,16,0,0,5,0,35,20,175,28,32,24,0,0,8,434
"92_6",2006-12-01,55,32,0,0,0,1,1,0,5,0,0,3,3,4,4,0,2,7,2,1,0,19,13,0,0,1,0,21,10,179,31,22,14,0,0,9,421
"92_6",2007-01-01,37,21,0,0,0,0,1,0,5,0,0,0,1,2,7,0,6,4,1,3,1,13,9,0,0,3,3,18,12,180,38,30,21,0,0,8,381
"92_6",2007-02-01,17,11,0,0,0,0,1,0,4,0,0,0,3,1,7,0,5,6,0,1,0,11,8,1,0,1,3,25,11,171,24,21,17,0,0,5,316
"92_6",2007-03-01,27,9,0,0,0,0,1,0,3,0,0,0,0,6,8,0,7,6,2,0,0,14,12,2,0,2,1,16,5,182,32,30,22,0,0,0,340
"92_6",2007-04-01,23,6,0,0,0,0,1,0,1,0,0,0,3,1,3,0,2,7,5,1,0,24,9,0,0,1,0,12,3,171,31,35,16,0,0,3,290
"92_6",2007-05-01,37,3,0,0,0,0,0,0,1,0,0,0,2,0,6,1,4,3,1,1,1,33,9,0,0,1,0,23,11,207,31,29,21,0,0,2,335
"92_6",2007-06-01,157,11,0,0,0,0,1,0,4,0,0,0,5,1,5,0,1,0,1,1,0,116,4,0,0,1,0,13,7,189,29,30,15,0,0,6,319
"92_6",2007-07-01,259,7,0,0,0,0,2,0,0,0,0,0,1,1,5,0,5,3,4,2,0,143,11,0,0,0,2,13,9,193,28,22,18,0,0,4,313
"92_6",2007-08-01,92,11,0,0,0,1,2,1,4,0,0,0,0,5,5,0,4,7,2,1,0,73,17,0,0,3,1,18,14,187,35,27,22,0,0,7,351
"92_6",2007-09-01,48,13,0,0,0,0,2,0,1,0,0,0,1,1,6,0,5,6,3,3,0,26,13,0,0,2,1,19,7,157,21,35,21,0,0,6,330
"92_6",2007-10-01,48,19,0,0,0,0,2,0,5,0,0,0,3,3,1,0,1,2,2,2,0,38,14,0,0,4,1,18,11,176,42,43,23,0,0,4,369
"92_6",2007-11-01,50,14,0,0,0,0,1,0,0,0,0,1,5,1,5,0,3,6,4,4,1,23,13,1,0,1,0,19,10,204,37,31,17,0,0,4,418
"92_6",2007-12-01,30,11,0,0,0,0,1,0,1,0,0,0,2,1,5,0,3,4,2,3,0,22,18,2,0,9,3,35,20,188,35,27,21,0,0,5,427
"92_6",2008-01-01,12,12,0,0,0,0,0,0,1,0,0,0,0,2,4,0,3,2,0,1,0,6,10,0,0,2,1,9,8,152,17,25,8,0,0,4,272
"92_6",2008-02-01,6,12,0,0,0,0,2,1,3,0,0,0,0,5,1,0,1,2,0,2,0,9,10,0,0,0,0,16,10,204,44,24,8,0,0,5,317
"92_6",2008-03-01,6,16,0,0,0,0,1,0,2,0,0,0,1,0,6,0,6,4,3,1,0,20,7,0,0,3,1,15,11,182,36,39,9,0,0,6,308
"92_6",2008-04-01,17,6,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,4,2,2,0,12,5,0,0,1,1,16,12,161,32,30,7,0,0,2,258
"92_6",2008-05-01,31,14,0,0,0,0,2,0,2,0,0,0,1,1,1,0,1,3,1,1,0,21,9,1,0,3,2,21,16,206,43,34,10,0,0,3,322
"92_6",2008-06-01,41,5,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,3,2,2,0,39,10,0,0,1,0,19,10,178,38,15,13,0,0,6,274
"92_6",2008-07-01,89,15,0,0,0,0,2,0,3,0,0,0,0,1,4,0,3,1,1,0,0,62,13,0,0,7,1,13,10,163,25,14,9,0,0,2,257
"92_6",2008-08-01,87,10,0,0,0,1,0,0,0,0,0,0,0,2,3,0,2,3,1,0,0,60,10,1,0,2,0,18,14,158,29,25,14,0,0,11,284
"92_6",2008-09-01,84,21,0,0,0,0,5,0,2,0,0,0,0,0,3,0,3,4,2,0,0,50,4,0,0,5,0,14,9,182,33,29,7,0,0,6,303
"92_6",2008-10-01,68,20,0,0,0,1,0,0,4,0,0,0,0,1,3,0,0,0,0,1,0,37,5,0,0,1,2,19,6,208,43,25,11,0,0,9,365
"92_6",2008-11-01,31,16,0,0,0,0,1,0,1,0,0,0,0,4,3,0,1,2,2,2,0,17,6,0,0,3,0,16,10,171,36,22,17,0,0,4,340
"92_6",2008-12-01,42,11,0,0,0,0,0,0,2,0,0,0,2,3,1,0,0,5,0,0,0,14,15,0,1,1,2,22,17,162,29,22,15,0,0,8,350
"92_6",2009-01-01,37,18,0,0,0,0,2,0,5,0,0,0,2,4,1,0,0,7,3,1,0,14,13,1,0,3,2,21,12,209,35,35,20,0,0,6,408
"92_6",2009-02-01,13,16,0,0,0,2,1,0,2,0,0,0,6,2,0,0,0,5,1,2,0,13,10,0,1,0,0,33,20,164,38,20,20,0,0,9,337
"92_6",2009-03-01,20,10,0,0,0,0,0,0,3,0,0,0,4,3,6,0,1,3,3,2,1,14,11,0,0,3,0,33,22,201,33,31,16,0,0,8,392
"92_6",2009-04-01,30,7,0,0,0,0,0,0,2,0,0,2,9,3,1,0,1,8,1,3,1,26,12,0,0,1,0,25,15,169,28,33,21,0,0,8,389
"92_6",2009-05-01,50,20,0,0,0,1,3,0,6,0,0,0,8,2,3,0,0,3,1,2,1,33,13,0,0,4,1,29,21,201,32,35,27,0,0,4,399
"92_6",2009-06-01,122,3,0,0,0,0,0,0,2,0,0,0,6,1,2,0,0,2,0,1,0,85,8,0,0,3,1,25,10,167,23,29,21,0,0,8,305
"92_6",2009-07-01,196,17,0,0,0,1,1,0,4,0,0,0,8,3,2,0,1,4,0,2,0,136,12,0,0,2,0,22,10,183,18,24,16,0,0,8,325
"92_6",2009-08-01,128,14,0,0,0,0,1,0,3,0,0,0,4,6,4,0,2,7,0,2,0,129,16,0,0,1,1,21,11,200,27,29,18,0,0,10,371
"92_6",2009-09-01,83,6,0,0,0,0,0,0,2,0,0,0,6,3,1,0,1,14,0,0,0,84,10,0,0,3,2,14,11,205,25,24,18,0,0,8,361
"92_6",2009-10-01,68,19,0,0,0,0,3,0,5,0,0,0,9,3,4,1,3,11,0,0,0,37,12,0,0,0,1,24,17,190,31,30,20,0,0,9,401
"92_6",2009-11-01,59,11,0,0,0,0,0,0,5,0,0,0,11,2,2,0,0,15,0,2,0,38,18,0,0,2,4,18,12,180,25,30,31,0,0,11,401
"92_6",2009-12-01,40,16,0,0,0,0,2,0,2,0,0,0,3,1,2,0,0,9,1,2,0,39,19,0,0,4,2,30,21,198,35,25,23,0,0,7,413
"92_6",2010-01-01,26,25,0,0,0,1,2,0,5,0,0,1,4,4,3,1,0,10,4,2,1,16,12,0,0,6,0,24,15,227,29,30,24,0,0,8,450
"92_6",2010-02-01,13,12,0,0,0,0,0,0,7,0,0,0,4,2,2,1,0,6,1,1,0,9,11,0,0,2,0,14,10,182,27,18,13,0,0,12,324
"92_6",2010-03-01,20,17,0,0,0,0,2,0,2,0,0,0,5,2,2,0,0,6,1,1,0,13,13,1,1,1,3,24,16,176,19,16,13,0,0,8,332
"92_6",2010-04-01,38,9,0,0,0,0,1,0,1,0,0,0,5,0,3,0,1,8,1,1,0,16,12,0,0,5,1,19,15,172,35,33,21,0,0,11,341
"92_6",2010-05-01,23,16,0,0,0,0,1,0,4,0,0,0,11,0,3,0,0,5,0,1,0,15,15,0,0,4,2,27,15,182,30,30,29,0,0,10,379
"92_6",2010-06-01,45,16,0,0,0,0,0,0,3,0,0,0,7,1,1,1,0,7,1,0,0,38,5,1,0,4,0,19,10,170,16,30,14,0,0,13,320
"92_6",2010-07-01,145,11,0,0,0,0,2,0,2,0,0,0,11,1,3,0,1,5,1,1,0,134,14,0,0,5,0,19,10,184,24,21,19,0,0,9,340
"92_6",2010-08-01,157,8,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,8,2,3,0,83,15,1,0,2,2,20,13,194,21,21,21,0,0,9,348
"92_6",2010-09-01,93,10,0,0,0,0,3,0,1,0,0,0,4,1,1,0,1,6,0,0,0,51,14,0,0,6,2,32,15,158,17,27,20,0,0,7,317
"92_6",2010-10-01,75,16,0,0,0,0,2,0,3,0,0,0,10,3,0,0,0,7,0,0,0,30,16,0,0,1,2,21,14,166,16,41,17,0,0,12,360
"92_6",2010-11-01,55,20,0,0,0,1,3,0,4,0,0,0,6,0,2,0,0,10,0,5,1,33,13,1,0,1,2,20,14,158,42,36,20,0,0,13,352
"92_6",2010-12-01,29,24,0,0,0,0,2,0,1,0,0,0,7,1,0,0,0,4,4,2,0,16,27,0,0,1,1,26,16,196,20,24,18,0,0,6,389
"92_6",2011-01-01,24,32,0,0,0,1,2,0,3,0,0,0,4,2,2,1,0,12,4,1,1,8,17,0,0,4,2,33,21,262,38,42,29,0,0,9,505
"92_6",2011-02-01,19,18,0,0,0,0,2,0,4,0,0,0,1,2,1,0,0,10,0,0,0,9,15,0,0,2,0,26,19,174,30,33,19,0,0,3,347
"92_6",2011-03-01,24,14,0,0,0,0,3,0,1,0,0,0,9,2,3,0,1,11,1,0,0,13,16,0,0,0,3,35,16,207,29,34,30,0,0,7,404
"92_6",2011-04-01,30,14,0,0,0,0,1,0,2,0,0,0,6,2,0,0,0,13,2,3,1,32,19,1,0,0,1,25,14,189,25,35,29,0,0,4,386
"92_6",2011-05-01,89,10,0,0,0,0,0,0,2,0,0,0,8,1,3,1,0,8,3,5,0,70,11,0,0,5,2,24,16,187,19,29,21,0,0,8,377
"92_6",2011-06-01,184,9,0,0,0,0,2,0,2,0,0,0,2,1,4,0,1,12,1,2,0,221,20,0,0,2,1,24,10,192,26,30,24,0,0,8,369
"92_6",2011-07-01,163,12,0,0,0,0,2,0,1,0,0,0,2,2,1,0,0,12,0,1,0,153,14,1,0,2,0,15,4,157,23,34,21,0,0,10,314
"92_6",2011-08-01,72,16,0,0,0,0,1,0,2,0,0,0,2,1,2,0,1,11,1,4,0,55,20,0,1,2,2,24,13,195,24,38,29,0,0,6,384
"92_6",2011-09-01,76,15,0,0,0,0,0,1,2,0,0,0,6,2,2,1,0,3,2,4,2,40,20,0,0,2,1,25,9,188,19,39,21,0,0,9,379
"92_6",2011-10-01,69,23,0,0,0,0,1,0,5,0,0,0,4,1,3,0,1,11,1,1,0,33,15,1,0,3,4,19,8,180,26,25,16,0,0,8,341
"92_6",2011-11-01,50,25,0,0,0,0,0,0,5,0,0,1,2,4,2,0,0,12,1,3,0,21,25,0,0,4,3,28,12,206,40,41,27,0,0,10,460
"92_6",2011-12-01,44,54,0,0,0,0,1,0,4,0,0,0,4,4,5,0,2,8,2,1,0,19,9,0,0,4,1,20,13,171,19,42,23,0,0,10,421
"92_6",2012-01-01,22,22,0,0,0,1,1,0,1,0,0,0,1,3,3,0,1,4,1,3,1,12,15,0,0,1,3,24,15,158,21,36,21,0,0,8,344
"92_6",2012-02-01,17,17,0,0,0,0,0,1,2,0,0,0,2,3,1,0,0,5,3,2,0,10,18,1,0,2,2,21,10,202,19,26,16,0,0,15,378
"92_6",2012-03-01,11,10,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,4,1,1,1,10,12,1,0,3,2,17,9,244,46,19,21,0,0,7,394
